VOLKSWAGEN GOLF 7,96000 km,12-2012,13.06.2021,Citadine,Diesel,5 CV,Manuelle,Traction,Noir,50 000 DT
KIA SORENTO,333000 km,03-2010,13.06.2021,4 x 4,Diesel,12 CV,Automatique,Traction,Blanc,49 500 DT
MERCEDES-BENZ CLASSE E,255000 km,05-2010,13.06.2021,Berline,Essence,11 CV,Automatique,Traction,Noir,68 000 DT
MERCEDES-BENZ CLASSE C,112000 km,07-2015,13.06.2021,Berline,Diesel,7 CV,Automatique,Traction,Noir,115 000 DT
AUDI A4,92000 km,07-2015,13.06.2021,Berline,Essence,7 CV,Manuelle,Traction,Gris argent,62 500 DT
PEUGEOT 407,252000 km,06-2006,13.06.2021,Berline,Essence,9 CV,Manuelle,Traction,Gris argent,22 000 DT
IVECO DAILY,157000 km,11-2016,13.06.2021,Utilitaire,Diesel,8 CV,Manuelle,Traction,Blanc,69 000 DT
VOLKSWAGEN GOLF 7,174000 km,06-2014,13.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,51 000 DT
AUDI A4,207000 km,12-2012,13.06.2021,Berline,Essence,7 CV,Manuelle,Traction,Blanc,49 500 DT
MERCEDES-BENZ CLASSE E COUPÉ,176000 km,02-2010,13.06.2021,Coupé,Essence,12 CV,Automatique,Traction,Noir,70 000 DT
VOLKSWAGEN AMAROK,207000 km,07-2015,13.06.2021,Pick up,Diesel,7 CV,Manuelle,Traction,Noir,78 000 DT
VOLKSWAGEN PASSAT,152000 km,06-2014,13.06.2021,Berline,Diesel,5 CV,Manuelle,Traction,Noir,59 500 DT
PEUGEOT BIPPER,87000 km,04-2018,13.06.2021,Utilitaire,Diesel,6 CV,Manuelle,Traction,Beige,33 000 DT
CITROËN NEMO,113000 km,07-2015,13.06.2021,Utilitaire,Diesel,6 CV,Manuelle,Traction,Blanc,25 500 DT
NISSAN JUKE,193000 km,09-2011,13.06.2021,Citadine,Diesel,6 CV,Manuelle,Traction,Noir,40 000 DT
MERCEDES-BENZ CLASSE E,243000 km,02-2012,13.06.2021,Berline,Essence,11 CV,Automatique,Traction,Noir,73 000 DT
AUDI A3,150000 km,04-2014,13.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,58 000 DT
TOYOTA PRADO,270000 km,12-2004,13.06.2021,4 x 4,Diesel,11 CV,Manuelle,Traction,Noir,78 000 DT
SEAT ALTEA,48000 km,05-2018,13.06.2021,Citadine,Diesel,5 CV,Manuelle,Traction,Noir,55 500 DT
VOLKSWAGEN GOLF 7,88000 km,12-2017,13.06.2021,Citadine,Essence,6 CV,Manuelle,Traction,Noir,60 000 DT
FORD FUSION,59000 km,08-2017,13.06.2021,Berline,Essence,9 CV,Manuelle,Traction,Gris argent,69 000 DT
SSANGYONG XLV,64000 km,10-2017,13.06.2021,4 x 4,Essence,7 CV,Manuelle,Traction,Gris anthracite,59 500 DT
VOLKSWAGEN GOLF 7,192000 km,09-2013,13.06.2021,Citadine,Diesel,5 CV,Manuelle,Traction,Marron,47 500 DT
MERCEDES-BENZ CLASSE GL,392000 km,12-2007,13.06.2021,4 x 4,Diesel,15 CV,Automatique,Traction,Noir,75 000 DT
BMW SÉRIE 1,138000 km,02-2012,13.06.2021,Citadine,Essence,7 CV,Automatique,Traction,Noir,73 000 DT
BMW SÉRIE 5,143000 km,04-2013,13.06.2021,Berline,Essence,10 CV,Automatique,Traction,Noir,115 000 DT
CITROËN DS3,110000 km,05-2016,13.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Blanc,38 000 DT
CHEVROLET SONIC,119000 km,07-2015,13.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Noir,27 900 DT
MAZDA BT-50,97000 km,09-2016,13.06.2021,Pick up,Diesel,9 CV,Manuelle,Traction,Gris argent,80 000 DT
RENAULT KADJAR,54000 km,04-2018,13.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Bleu,78 000 DT
FIAT TIPO BERLINE,7000 km,09-2020,13.06.2021,Berline,Essence,6 CV,Manuelle,Traction,Gris argent,48 900 DT
BMW SÉRIE 3,207000 km,09-2013,13.06.2021,Berline,Essence,7 CV,Manuelle,Traction,Blanc,63 900 DT
KIA SPORTAGE,197000 km,03-2017,13.06.2021,4 x 4,Diesel,10 CV,Automatique,Traction,Gris anthracite,110 000 DT
PEUGEOT 3008,255000 km,01-2010,13.06.2021,Citadine,Diesel,6 CV,Manuelle,Traction,Marron,36 500 DT
KIA SPORTAGE,44000 km,08-2018,13.06.2021,Citadine,Diesel,10 CV,Automatique,Traction,Blanc,140 000 DT
AUDI A6,234000 km,05-2010,13.06.2021,Berline,Essence,11 CV,Automatique,Traction,Noir,46 000 DT
MAZDA BT-50,92000 km,04-2018,13.06.2021,Pick up,Diesel,9 CV,Manuelle,Traction,Noir,82 000 DT
DONGFENG S50,19000 km,08-2017,13.06.2021,Autres,Diesel,10 CV,Manuelle,Traction,Rouge,57 000 DT
AUDI A4,193000 km,12-2012,13.06.2021,Berline,Essence,7 CV,Manuelle,Traction,Blanc,57 000 DT
MAZDA 3 SEDAN,17000 km,05-2019,13.06.2021,Berline,Essence,6 CV,Manuelle,Traction,Blanc,77 000 DT
PEUGEOT RIFTER,7000 km,08-2020,13.06.2021,Utilitaire,Diesel,5 CV,Manuelle,Traction,Blanc,79 500 DT
BMW SÉRIE 3,169000 km,11-2013,13.06.2021,Berline,Essence,7 CV,Automatique,Traction,Noir,69 000 DT
MERCEDES-BENZ CLASSE E,210000 km,06-2013,13.06.2021,Berline,Diesel,7 CV,Manuelle,Traction,Noir,89 000 DT
CITROËN NEMO,119000 km,10-2016,13.06.2021,Utilitaire,Diesel,5 CV,Manuelle,Traction,Noir,26 500 DT
VOLKSWAGEN GOLF 7,99000 km,09-2015,13.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,57 000 DT
LAND ROVER DISCOVERY SPORT,97000 km,07-2016,13.06.2021,4 x 4,Diesel,9 CV,Automatique,Traction,Noir,180 000 DT
CITROËN C3,15000 km,07-2017,13.06.2021,Citadine,Essence,4 CV,Manuelle,Traction,Rouge,48 000 DT
GREAT WALL H5,79000 km,03-2017,13.06.2021,4 x 4,Diesel,9 CV,Manuelle,Traction,Noir,64 000 DT
BMW SÉRIE 5,198000 km,05-2009,13.06.2021,Berline,Essence,9 CV,Automatique,Traction,Noir,48 500 DT
VOLKSWAGEN PASSAT,105000 km,11-2015,13.06.2021,Berline,Essence,7 CV,Manuelle,Traction,Blanc,69 900 DT
PEUGEOT EXPERT,153000 km,01-2015,13.06.2021,Utilitaire,Diesel,6 CV,Manuelle,Traction,Blanc,47 000 DT
LAND ROVER RANGE ROVER SPORT,241000 km,01-2007,13.06.2021,4 x 4,Diesel,13 CV,Automatique,Traction,Noir,98 000 DT
KIA RIO BERLINE,86000 km,01-2018,13.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Bleu,42 000 DT
SEAT LEON,162000 km,11-2014,13.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,44 500 DT
RENAULT KADJAR,24000 km,02-2018,13.06.2021,4 x 4,Essence,7 CV,Manuelle,Traction,Blanc,74 900 DT
MERCEDES-BENZ CLASSE E,177000 km,07-2010,13.06.2021,Berline,Diesel,10 CV,Automatique,Traction,Gris argent,75 000 DT
KIA SPORTAGE,65000 km,09-2017,13.06.2021,4 x 4,Diesel,11 CV,Automatique,Traction,Gris Shark,130 000 DT
VOLKSWAGEN PASSAT,90000 km,12-2016,13.06.2021,Berline,Essence,7 CV,Manuelle,Traction,Noir,66 000 DT
CITROËN DS3,123000 km,03-2012,13.06.2021,Citadine,Essence,7 CV,Automatique,Traction,Marron,35 000 DT
MERCEDES-BENZ CLASSE C,145000 km,04-2012,13.06.2021,Berline,Essence,10 CV,Automatique,Traction,Noir,65 500 DT
TOYOTA C-HR,133000 km,01-2018,13.06.2021,Citadine,Essence,6 CV,Manuelle,Traction,Gris argent,68 000 DT
BMW SÉRIE 1,150000 km,08-2011,13.06.2021,Citadine,Essence,7 CV,Automatique,Traction,Blanc,45 500 DT
VOLKSWAGEN PASSAT,107000 km,06-2016,13.06.2021,Berline,Essence,7 CV,Manuelle,Traction,Blanc,73 900 DT
MERCEDES-BENZ CLASSE S,285000 km,09-2002,13.06.2021,Berline,Essence,17 CV,Automatique,Traction,Noir,29 900 DT
AUDI Q3,170000 km,09-2013,13.06.2021,Citadine,Diesel,8 CV,Manuelle,Traction,Beige,69 900 DT
MAZDA BT-50,45000 km,03-2018,13.06.2021,Pick up,Diesel,9 CV,Manuelle,Traction,Noir,85 000 DT
KIA SPORTAGE,103000 km,11-2011,13.06.2021,4 x 4,Essence,11 CV,Automatique,Traction,Gris argent,65 900 DT
PEUGEOT PICKUP,74000 km,09-2018,13.06.2021,Pick up,Diesel,8 CV,Manuelle,Traction,Blanc,42 900 DT
BMW SÉRIE 5,100000 km,05-2013,13.06.2021,Berline,Essence,10 CV,Automatique,Traction,Blanc,115 000 DT
NISSAN JUKE,113000 km,12-2015,13.06.2021,Citadine,Essence,6 CV,Manuelle,Traction,Noir,52 000 DT
RENAULT KADJAR,21000 km,09-2016,13.06.2021,4 x 4,Essence,7 CV,Manuelle,Traction,Rouge,73 000 DT
BMW SÉRIE 1,146000 km,07-2012,13.06.2021,Citadine,Essence,7 CV,Manuelle,Traction,Blanc,58 000 DT
BMW SÉRIE 1,174000 km,06-2012,13.06.2021,Citadine,Essence,7 CV,Manuelle,Traction,Blanc,62 500 DT
BMW X5,295000 km,08-2007,13.06.2021,4 x 4,Essence,19 CV,Automatique,Traction,Noir,49 900 DT
MERCEDES-BENZ CLASSE E,183000 km,03-2010,13.06.2021,Berline,Essence,11 CV,Automatique,Traction,Blanc,69 900 DT
MERCEDES-BENZ CLASSE C,193000 km,04-2009,13.06.2021,Berline,Essence,9 CV,Automatique,Traction,Gris argent,48 000 DT
VOLKSWAGEN GOLF 7,172000 km,03-2013,13.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Blanc,44 900 DT
PORSCHE MACAN,26000 km,02-2018,13.06.2021,Citadine,Essence,15 CV,Automatique,Traction,Noir,295 000 DT
NISSAN JUKE,81000 km,04-2013,13.06.2021,Citadine,Essence,11 CV,Manuelle,Traction,Blanc,59 000 DT
FIAT GRANDE PUNTO,57000 km,05-2018,13.06.2021,Citadine,Essence,4 CV,Manuelle,Traction,Gris argent,31 900 DT
ISUZU D-MAX DC,98000 km,05-2018,13.06.2021,Pick up,Diesel,8 CV,Manuelle,Traction,Blanc,57 000 DT
CITROËN C3,51000 km,01-2018,13.06.2021,Citadine,Essence,4 CV,Manuelle,Traction,Noir,38 000 DT
VOLKSWAGEN GOLF 6,111000 km,01-2012,13.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,42 000 DT
TOYOTA C-HR,65000 km,02-2018,13.06.2021,Citadine,Essence,6 CV,Manuelle,Traction,Blanc,67 000 DT
MG GT,96000 km,08-2017,13.06.2021,Berline,Essence,6 CV,Manuelle,Traction,Noir,36 000 DT
MERCEDES-BENZ CLASSE C,142000 km,01-2010,13.06.2021,Berline,Essence,9 CV,Automatique,Traction,Blanc,52 500 DT
MERCEDES-BENZ CLASSE C,142000 km,01-2010,13.06.2021,Berline,Essence,9 CV,Automatique,Traction,Blanc,52 500 DT
KIA RIO 5P,51000 km,10-2019,13.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,47 000 DT
AUDI TT,1000 km,02-2001,13.06.2021,Citadine,Essence,11 CV,Manuelle,Traction,Gris argent,19 500 DT
MERCEDES-BENZ CLASSE E COUPÉ,68000 km,06-2014,13.06.2021,Berline,Essence,11 CV,Automatique,Traction,Noir,135 000 DT
AUDI Q5,151000 km,09-2009,13.06.2021,Citadine,Essence,13 CV,Automatique,Traction,Blanc,55 000 DT
AUDI A5 COUPÉ,141000 km,07-2009,13.06.2021,Coupé,Essence,13 CV,Automatique,Traction,Blanc,44 000 DT
CHRYSLER 300C,225000 km,06-2008,13.06.2021,Berline,Essence,13 CV,Automatique,Traction,Blanc,29 500 DT
MERCEDES-BENZ CLA,32000 km,07-2013,13.06.2021,Berline,Essence,8 CV,Automatique,Traction,Noir,105 000 DT
VOLKSWAGEN GOLF 7,44000 km,05-2020,13.06.2021,Citadine,Essence,6 CV,Automatique,Traction,Gris argent,85 000 DT
RENAULT LAGUNA,350000 km,05-2002,13.06.2021,Citadine,Essence,7 CV,Manuelle,Traction,Noir,16 500 DT
SKODA OCTAVIA,103000 km,06-2015,13.06.2021,Berline,Essence,7 CV,Automatique,Traction,Noir,49 000 DT
HAVAL H6,32000 km,04-2019,13.06.2021,4 x 4,Essence,9 CV,Automatique,Traction,Blanc,92 000 DT
TOYOTA YARIS SEDAN,146000 km,09-2014,13.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Beige,33 000 DT
ISUZU D-MAX DC,380000 km,01-2012,13.06.2021,Pick up,Diesel,12 CV,Manuelle,Traction,Blanc,58 000 DT
HYUNDAI GRAND I10,101000 km,03-2017,13.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,31 000 DT
MAZDA CX-7,186000 km,03-2010,13.06.2021,Citadine,Essence,17 CV,Automatique,Traction,Gris argent,32 000 DT
KIA RIO BERLINE,134000 km,09-2017,13.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris anthracite,36 000 DT
AUDI A3 TDI SLINE,127000 km,02-2014,13.06.2021,Autres,Diesel,5 CV,Manuelle,Intégrale,Marron,71 000 DT
JAGUAR XE 2L R-SPORT 240 PS,96000 km,06-2016,13.06.2021,Berline,Essence,12 CV,Automatique,Propulsion,Rouge,150 000 DT
KIA SPORTAGE SPORTAGE DIESEL SÉRIE 223,214000 km,03-2015,13.06.2021,Citadine,Diesel,6 CV,Manuelle,Traction,Blanc,69 000 DT
MERCEDES-BENZ CLASSE C MERCEDES-BENZ C180 EXCLUSIVE BVA,120000 km,09-2015,13.06.2021,Berline,Essence,8 CV,Automatique,Traction,Noir,112 000 DT
BMW SÉRIE 5 PACK M,60000 km,01-2018,13.06.2021,Berline,Essence,10 CV,Automatique,Traction,Blanc,205 000 DT
BMW SÉRIE 1 E81 116I N45,180000 km,02-2010,13.06.2021,Coupé,Essence,7 CV,Automatique,Propulsion,Noir,40 000 DT
PORSCHE CAYENNE ESSENCE,165000 km,01-2005,13.06.2021,4 x 4,Essence,19 CV,Automatique,Intégrale,Gris Shark,57 000 DT
PORSCHE CAYENNE ESSENCE,165000 km,01-2005,13.06.2021,4 x 4,Essence,19 CV,Automatique,Intégrale,Gris Shark,57 000 DT
DACIA DUSTER ESSENCE,42000 km,06-2017,13.06.2021,4 x 4,Essence,7 CV,Manuelle,Traction,Gris argent,53 000 DT
NISSAN QASHQAI 1.2 ESSENCE,90000 km,08-2016,13.06.2021,4 x 4,Essence,6 CV,Automatique,Traction,Blanc,76 000 DT
MERCEDES-BENZ CLASSE C ESSENCE BOITE AUTOMATIQUE,102000 km,08-2014,13.06.2021,Berline,Essence,8 CV,Automatique,Traction,Noir,122 000 DT
BMW SÉRIE 3 318I,39000 km,04-2016,13.06.2021,Berline,Essence,7 CV,Automatique,Traction,Blanc,110 000 DT
BMW SÉRIE 5 520D,97000 km,08-2015,13.06.2021,Berline,Essence,10 CV,Automatique,Traction,Noir,115 000 DT
MERCEDES-BENZ CLASSE C COUPÉ 180 PACK AMG,98000 km,03-2013,13.06.2021,Coupé,Essence,9 CV,Automatique,Propulsion,Blanc,89 000 DT
BMW SÉRIE 5 20I PACK M,50000 km,01-2019,13.06.2021,Berline,Essence,10 CV,Automatique,Propulsion,Bleu,210 000 DT
CHERY TIGGO 2,22000 km,02-2020,13.06.2021,4 x 4,Essence,6 CV,Manuelle,Traction,Gris anthracite,44 500 DT
JEEP CHEROKEE JEEP CHEROKEE,40000 km,01-2018,13.06.2021,4 x 4,Essence,11 CV,Automatique,Intégrale,Bleu,150 000 DT
BMW SÉRIE 3 BMW 316I F30 PACK M,79000 km,11-2015,13.06.2021,Berline,Diesel,7 CV,Automatique,Propulsion,Blanc,105 000 DT
TOYOTA LAND CRUISER GXR 4.7 BVM,400000 km,11-2004,13.06.2021,Autres,Diesel,17 CV,Manuelle,Intégrale,Blanc,75 000 DT
MERCEDES-BENZ CLASSE C MERCEDES BENZ C180 AVANT-GARDE,100010 km,11-2014,13.06.2021,Berline,Essence,8 CV,Manuelle,Propulsion,Gris anthracite,96 000 DT
PORSCHE CAYENNE KIT GTS,160000 km,01-2009,13.06.2021,4 x 4,Essence,21 CV,Automatique,Intégrale,Noir,85 000 DT
MERCEDES-BENZ CLASSE A AMG BVA,115000 km,10-2013,13.06.2021,Autres,Essence,7 CV,Automatique,Propulsion,Blanc,75 000 DT
MINI 3 PORTES BVM ESS,150000 km,09-2010,13.06.2021,Autres,Essence,5 CV,Manuelle,Propulsion,Autre,30 000 DT
TOYOTA PRADO 1KZ,450000 km,10-1997,13.06.2021,4 x 4,Diesel,11 CV,Manuelle,Intégrale,Vert,55 000 DT
KIA RIO BERLINE KIA RIO BVA,135000 km,08-2013,13.06.2021,Berline,Essence,6 CV,Automatique,Traction,Gris argent,34 500 DT
AUDI A4 AUDI A4,80000 km,02-2011,13.06.2021,Berline,Essence,8 CV,Manuelle,Traction,Gris anthracite,46 000 DT
VOLKSWAGEN GOLF 6 1.4TSI BVA,180000 km,12-2012,13.06.2021,Berline,Essence,6 CV,Manuelle,Traction,Gris argent,44 000 DT
VOLVO S80 2.5 T BVA,13000 km,07-2008,13.06.2021,Berline,Essence,13 CV,Automatique,Traction,Noir,38 000 DT
AUDI Q5 Q5 2L QUATTRO S LINE BVA,170000 km,08-2011,13.06.2021,4 x 4,Essence,13 CV,Automatique,Intégrale,Blanc,67 000 DT
BMW X1 S DRIVE 18I BVA,120 km,07-2017,13.06.2021,4 x 4,Essence,7 CV,Automatique,Propulsion,Noir,97 000 DT
AUDI Q7 S LINE QUATTRO V6 3L,224000 km,07-2008,13.06.2021,4 x 4,Diesel,16 CV,Automatique,Intégrale,Noir,53 000 DT
PORSCHE CAYENNE V6 3.6 BVA,160000 km,09-2007,13.06.2021,Autres,Essence,21 CV,Automatique,Intégrale,Noir,73 000 DT
MERCEDES-BENZ CLASSE C W204BVA,192000 km,06-2011,13.06.2021,Berline,Diesel,8 CV,Automatique,Propulsion,Noir,73 000 DT
BMW SÉRIE 1 3P F30 116I PACK SPORT BVM,135000 km,09-2013,13.06.2021,Coupé,Essence,7 CV,Manuelle,Propulsion,Blanc,55 000 DT
LAND ROVER DEFENDER,150000 km,12-2012,13.06.2021,4 x 4,Diesel,8 CV,Manuelle,Intégrale,Noir,155 000 DT
MERCEDES-BENZ CLASSE E MERCEDES-BENZ E200 BVA,74000 km,03-2017,13.06.2021,Berline,Essence,10 CV,Automatique,Propulsion,Noir,187 000 DT
MERCEDES-BENZ CLASSE C MERCEDES-BENZ C180 AMG ESSENCE,75000 km,01-2015,13.06.2021,Berline,Essence,8 CV,Automatique,Propulsion,Noir,99 000 DT
KIA CERATO BVM,180000 km,01-2014,13.06.2021,Berline,Essence,7 CV,Automatique,Traction,Bleu,39 000 DT
VOLKSWAGEN PASSAT BVM ESS,140000 km,09-2015,13.06.2021,Berline,Essence,7 CV,Manuelle,Traction,Blanc,52 000 DT
MERCEDES-BENZ CLASSE E MERCEDES-BENZ E200 AMG BVA,110000 km,12-2011,13.06.2021,Berline,Essence,11 CV,Automatique,Propulsion,Gris Shark,83 000 DT
MERCEDES-BENZ CLASSE A MERCEDES-BENZ A180 AMG ESSENCE,78000 km,12-2013,13.06.2021,Berline,Essence,7 CV,Automatique,Traction,Gris argent,75 000 DT
BMW SÉRIE 5 E60 523I LUXRY BVA,135000 km,08-2007,13.06.2021,Berline,Essence,11 CV,Automatique,Propulsion,Noir,49 000 DT
PORSCHE CAYENNE V6 3.6 BVA,200000 km,06-2004,13.06.2021,4 x 4,Essence,19 CV,Automatique,Intégrale,Gris argent,38 000 DT
BMW SÉRIE 4 COUPÉ F36 418I PACK M PERFORMANCE BVA,23000 km,12-2017,13.06.2021,Coupé,Essence,7 CV,Automatique,Propulsion,Rouge,160 000 DT
FORD RANGER FORD RANGER DOUBLE 4*4 XLT,92000 km,10-2013,13.06.2021,4 x 4,Diesel,7 CV,Manuelle,Intégrale,Blanc,115 000 DT
INFINITI G35 V6 QV35,140000 km,10-2004,13.06.2021,Berline,Essence,18 CV,Automatique,Traction,Gris argent,38 000 DT
MERCEDES-BENZ CLASSE E MERCEDES-BENZ E200 RESTYLE AMG,130000 km,12-2014,13.06.2021,Berline,Essence,10 CV,Automatique,Propulsion,Blanc,97 000 DT
NISSAN PATROL Y61,300000 km,09-2000,13.06.2021,4 x 4,Diesel,11 CV,Manuelle,Intégrale,Blanc,45 000 DT
VOLKSWAGEN NEW BEETLE NEW BEETLE 1.6 DIESEL,100000 km,07-2013,13.06.2021,Coupé,Diesel,6 CV,Automatique,Traction,Noir,49 000 DT
VOLKSWAGEN GOLF 7 GOLF 7,90000 km,09-2016,13.06.2021,Berline,Essence,6 CV,Manuelle,Traction,Noir,69 000 DT
KIA SPORTAGE KIA SPORTAGE 2.0 DIESEL,120000 km,11-2013,13.06.2021,4 x 4,Diesel,10 CV,Automatique,Intégrale,Rouge,67 000 DT
MERCEDES-BENZ CLASSE E MERCEDES-BENZ E200 AVANT G BVA,150000 km,08-2017,13.06.2021,Berline,Essence,10 CV,Automatique,Propulsion,Rouge,185 000 DT
KIA SORENTO KIA SORENTO 3.8 V6 BVA,120000 km,02-2008,13.06.2021,4 x 4,Essence,14 CV,Automatique,Intégrale,Beige,38 000 DT
MERCEDES-BENZ CLASSE C MERCEDES-BENZ C180 AMG BVA,80000 km,01-2015,13.06.2021,Berline,Essence,8 CV,Automatique,Propulsion,Blanc,133 000 DT
BMW SÉRIE 5 BMW F10 520 I BVA PACK M,50000 km,02-2017,13.06.2021,Berline,Essence,9 CV,Automatique,Propulsion,Noir,127 000 DT
PEUGEOT 2008 ALLURE,82000 km,09-2017,13.06.2021,Compacte,Essence,5 CV,Manuelle,Traction,Gris anthracite,52 000 DT
VOLKSWAGEN AMAROK TDI,240000 km,11-2011,13.06.2021,4 x 4,Diesel,8 CV,Manuelle,Propulsion,Gris argent,55 500 DT
MG 5 LUXE 1.5 L BVA,0 km,06-2021,13.06.2021,Berline,Essence,7 CV,Automatique,Traction,Rouge,65 950 DT
LAND ROVER RANGE ROVER SPORT PACK SVR,82000 km,09-2014,13.06.2021,4 x 4,Essence,24 CV,Automatique,Propulsion,Blanc,320 000 DT
RENAULT CLIO CLASSIC,253000 km,08-2005,13.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris Shark,20 500 DT
MERCEDES-BENZ ML 3.0,220000 km,08-2008,13.06.2021,4 x 4,Diesel,15 CV,Automatique,Propulsion,Noir,79 000 DT
MERCEDES-BENZ CLASSE C 180,6000 km,04-2019,13.06.2021,Berline,Essence,8 CV,Automatique,Intégrale,Autre,175 000 DT
BMW SÉRIE 4 COUPÉ 2.0,118000 km,04-2014,13.06.2021,Coupé,Essence,10 CV,Automatique,Propulsion,Gris anthracite,110 000 DT
MERCEDES-BENZ CLASSE C 1.8,36000 km,06-2018,13.06.2021,Cabriolet,Essence,9 CV,Automatique,Intégrale,Blanc,240 000 DT
MERCEDES-BENZ GLC 2.2,35000 km,05-2016,13.06.2021,4 x 4,Essence,12 CV,Automatique,Intégrale,Noir,260 000 DT
MERCEDES-BENZ CLASSE S 2.2,60000 km,06-2016,13.06.2021,Berline,Diesel,11 CV,Automatique,Propulsion,Noir,450 000 DT
BMW SÉRIE 5 2.0,220000 km,05-2012,13.06.2021,Berline,Essence,10 CV,Automatique,Intégrale,Noir,85 000 DT
MG ZS 2.0,24000 km,06-2012,13.06.2021,4 x 4,Essence,7 CV,Automatique,Intégrale,Noir,72 000 DT
MERCEDES-BENZ CLA 180,138000 km,04-2013,13.06.2021,Berline,Essence,6 CV,Manuelle,Traction,Gris Shark,88 000 DT
MERCEDES-BENZ CLASSE E 2.0,46000 km,05-2010,13.06.2021,Berline,Essence,11 CV,Automatique,Intégrale,Noir,90 000 DT
VOLKSWAGEN GOLF 7 SMART LINE,200000 km,06-2013,13.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Noir,41 000 DT
VOLKSWAGEN GOLF 7 TSI 1.2,198000 km,09-2013,13.06.2021,Compacte,Essence,5 CV,Manuelle,Traction,Noir,40 900 DT
OPEL ASTRA,212000 km,07-2004,13.06.2021,Compacte,Essence,5 CV,Manuelle,Traction,Noir,19 500 DT
PEUGEOT 2008 ESSENCE,21000 km,08-2018,13.06.2021,Autres,Essence,5 CV,Manuelle,Propulsion,Vert,52 000 DT
SEAT LEON 1.2,88800 km,11-2014,13.06.2021,Berline,Essence,5 CV,Manuelle,Traction,Gris anthracite,42 500 DT
RENAULT MODUS 1.4,115800 km,12-2005,13.06.2021,Compacte,Essence,5 CV,Manuelle,Traction,Gris argent,21 500 DT
CITROËN C3 ESSENCE,70000 km,12-2018,13.06.2021,Citadine,Essence,4 CV,Manuelle,Traction,Blanc,42 000 DT
PORSCHE CAYENNE KIT GTS,140000 km,09-2009,12.06.2021,Autres,Essence,21 CV,Automatique,Intégrale,Noir,90 000 DT
ALFA ROMEO GIULIETTA 1.4,156000 km,04-2014,12.06.2021,Compacte,Essence,7 CV,Manuelle,Traction,Noir,35 000 DT
PEUGEOT 308 1.2L 1ÈRE MAIN,85000 km,12-2015,12.06.2021,Compacte,Essence,5 CV,Manuelle,Traction,Noir,42 000 DT
OPEL ASTRA GTC 140 CV TURBO,145000 km,11-2014,12.06.2021,Coupé,Essence,8 CV,Manuelle,Traction,Autre,41 500 DT
HYUNDAI ACCENT,159000 km,01-2016,12.06.2021,Berline,Essence,6 CV,Manuelle,Traction,Noir,33 500 DT
HYUNDAI ELANTRA,115000 km,01-2015,12.06.2021,Berline,Essence,7 CV,Manuelle,Traction,Noir,44 500 DT
AUDI A3 TDI SPORTBACK,197000 km,03-2013,12.06.2021,Citadine,Diesel,5 CV,Manuelle,Traction,Gris argent,40 500 DT
BMW SÉRIE 1 PACK M 116D,127000 km,03-2017,12.06.2021,Citadine,Diesel,5 CV,Manuelle,Traction,Blanc,73 000 DT
VOLKSWAGEN GOLF 7 LOUANGE BOITE 6 TOIT PANORAMIQUE,86000 km,03-2016,12.06.2021,Citadine,Essence,5 CV,Manuelle,Traction,Rouge,71 000 DT
FORD FOCUS 1.4 L,97000 km,08-2010,12.06.2021,Berline,Essence,6 CV,Manuelle,Traction,Gris argent,34 000 DT
BMW SÉRIE 3 320 D,378282 km,08-2005,12.06.2021,Berline,Diesel,9 CV,Manuelle,Propulsion,Noir,35 000 DT
MG GS MG GS 4×4,70000 km,01-2018,12.06.2021,4 x 4,Essence,9 CV,Automatique,Intégrale,Gris anthracite,69 000 DT
NISSAN QASHQAI 1.2/CONNECT,102000 km,11-2015,12.06.2021,4 x 4,Essence,6 CV,Manuelle,Traction,Noir,66 000 DT
HYUNDAI I20 ESSENCE,165000 km,06-2013,12.06.2021,Citadine,Essence,4 CV,Manuelle,Traction,Noir,25 000 DT
MAZDA 3 1.5 SKAYACTIV-G HIGHT GRADE,30000 km,11-2017,12.06.2021,Compacte,Essence,6 CV,Manuelle,Traction,Gris Shark,62 500 DT
HAVAL H6 1.5T 143HP LUXURY,7000 km,03-2020,12.06.2021,4 x 4,Essence,9 CV,Automatique,Traction,Noir,98 000 DT
TOYOTA HILUX D4D,270000 km,09-2007,12.06.2021,4 x 4,Diesel,8 CV,Manuelle,Intégrale,Rouge,63 000 DT
MERCEDES-BENZ CLASSE A 180 AMG,9000 km,08-2020,12.06.2021,Berline,Essence,7 CV,Automatique,Traction,Blanc,155 000 DT
